season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
27,1,Nancy McKeon,1,0.07607607607607607,0.07592407592407592,8,10,0.152000152000152,18,11
27,1,Milo Manheim,1,0.07807807807807808,0.07892107892107891,7,5,0.156999156999157,12,5
27,1,DeMarcus Ware,1,0.09009009009009009,0.07792207792207792,1,6,0.168012168012168,7,2
27,1,Alexis Ren,1,0.08608608608608607,0.07892107892107891,3,2,0.165007165007165,5,1
27,1,Nikki Glaser,1,0.06906906906906907,0.06793206793206794,12,13,0.137001137001137,25,13
27,1,Joe Amabile,1,0.05505505505505505,0.08191808191808192,13,1,0.13697313697313696,14,7
27,1,John Schneider,1,0.07107107107107107,0.07792207792207792,11,7,0.14899314899314897,18,10
27,1,Tinashe,1,0.09009009009009009,0.07392607392607392,2,12,0.164016164016164,14,8
27,1,Juan Pablo Di Pace,1,0.08608608608608607,0.07792207792207792,4,8,0.16400816400816398,12,4
27,1,Danelle Umstead,1,0.07107107107107107,0.07392607392607392,9,11,0.144997144997145,20,12
27,1,Mary Lou Retton,1,0.07807807807807808,0.07692307692307691,6,9,0.155001155001155,15,9
27,1,Evanna Lynch,1,0.07107107107107107,0.07892107892107891,10,4,0.14999214999215,14,6
27,1,Bobby Bones,1,0.07807807807807808,0.07892107892107891,5,3,0.156999156999157,8,3
27,2,Nancy McKeon,1,0.076,0.08016032064128256,9,10,0.15616032064128255,19,11
27,2,Milo Manheim,1,0.09600000000000002,0.08517034068136273,2,5,0.18117034068136273,7,2
27,2,DeMarcus Ware,1,0.08700000000000001,0.0841683366733467,6,6,0.1711683366733467,12,5
27,2,Alexis Ren,1,0.09100000000000001,0.08517034068136273,4,2,0.17617034068136272,6,1
27,2,Joe Amabile,1,0.065,0.08917835671342686,12,1,0.15417835671342686,13,7
27,2,John Schneider,1,0.079,0.0841683366733467,8,7,0.16316833667334668,15,8
27,2,Tinashe,1,0.09600000000000002,0.07715430861723446,3,12,0.17315430861723446,15,9
27,2,Juan Pablo Di Pace,1,0.09600000000000002,0.0841683366733467,1,8,0.1801683366733467,9,4
27,2,Danelle Umstead,1,0.068,0.07715430861723446,11,11,0.14515430861723447,22,12
27,2,Mary Lou Retton,1,0.085,0.08316633266533066,7,9,0.16816633266533065,16,10
27,2,Evanna Lynch,1,0.08900000000000001,0.08517034068136273,5,4,0.17417034068136272,9,3
27,2,Bobby Bones,1,0.072,0.08517034068136273,10,3,0.1571703406813627,13,6
27,3,Nancy McKeon,1,0.08091908091908091,0.08383233532934133,9,10,0.16475141624842224,19,11
27,3,Milo Manheim,1,0.0999000999000999,0.09381237524950099,3,5,0.19371247514960088,8,3
27,3,DeMarcus Ware,1,0.0959040959040959,0.09081836327345308,6,7,0.18672245917754898,13,7
27,3,Alexis Ren,1,0.0959040959040959,0.09381237524950099,5,2,0.1897164711535969,7,2
27,3,Joe Amabile,1,0.06593406593406592,0.10079840319361277,11,1,0.1667324691276787,12,6
27,3,John Schneider,1,0.07692307692307691,0.09181636726546906,10,6,0.16873944418854597,16,9
27,3,Tinashe,1,0.0999000999000999,0.07784431137724551,4,11,0.17774441127734542,15,8
27,3,Juan Pablo Di Pace,1,0.11088911088911088,0.09081836327345308,1,8,0.20170747416256396,9,4
27,3,Mary Lou Retton,1,0.0889110889110889,0.08882235528942116,7,9,0.17773344420051007,16,10
27,3,Evanna Lynch,1,0.0999000999000999,0.09381237524950099,2,4,0.19371247514960088,6,1
27,3,Bobby Bones,1,0.08491508491508491,0.09381237524950099,8,3,0.1787274601645859,11,5
27,4,Milo Manheim,1,0.125,0.1048951048951049,1,5,0.2298951048951049,6,2
27,4,DeMarcus Ware,1,0.095,0.0979020979020979,7,8,0.1929020979020979,15,10
27,4,Alexis Ren,1,0.10800000000000001,0.1048951048951049,4,2,0.2128951048951049,6,1
27,4,Joe Amabile,1,0.065,0.11788211788211787,10,1,0.1828821178821179,11,4
27,4,John Schneider,1,0.091,0.0999000999000999,8,6,0.1909000999000999,14,9
27,4,Tinashe,1,0.11200000000000002,0.07092907092907093,3,10,0.18292907092907096,13,8
27,4,Juan Pablo Di Pace,1,0.10300000000000001,0.0989010989010989,6,7,0.20190109890109892,13,7
27,4,Mary Lou Retton,1,0.11200000000000002,0.0949050949050949,2,9,0.2069050949050949,11,5
27,4,Evanna Lynch,1,0.10300000000000001,0.1048951048951049,5,4,0.2078951048951049,9,3
27,4,Bobby Bones,1,0.086,0.1048951048951049,9,3,0.1908951048951049,12,6
27,5,Milo Manheim,1,0.12158960865287637,0.12048919448633992,3,5,0.2420788031392163,8,2
27,5,Alexis Ren,1,0.13055933388136726,0.12048919448633992,1,1,0.2510485283677072,2,1
27,5,Joe Amabile,1,0.07674098251042197,0.12048919448633992,9,4,0.19723017699676187,13,6
27,5,John Schneider,1,0.10763670274189056,0.11122079491046759,7,6,0.21885749765235815,13,7
27,5,Tinashe,0,0.11797701919839686,0.0772793311131576,4,9,0.19525635031155447,13,9
27,5,Juan Pablo Di Pace,1,0.13055933388136726,0.10916115056027374,2,7,0.239720484441641,9,4
27,5,Mary Lou Retton,1,0.11261988342438552,0.09989275098440145,5,8,0.21251263440878698,13,8
27,5,Evanna Lynch,1,0.10763670274189056,0.12048919448633992,6,3,0.22812589722823048,9,3
27,5,Bobby Bones,1,0.09468043296740374,0.12048919448633992,8,2,0.21516962745374366,10,5
27,6,Milo Manheim,1,0.1310521600964464,0.12739094065363774,2,4,0.25844310075008414,6,3
27,6,Alexis Ren,1,0.11804698390366927,0.12739094065363774,4,1,0.245437924557307,5,1
27,6,Joe Amabile,1,0.09603822419281569,0.11403543881091763,8,5,0.2100736630037333,13,6
27,6,John Schneider,1,0.08303304800003856,0.10992605362854221,9,6,0.19295910162858076,15,9
27,6,Tinashe,0,0.11264682438512998,0.07333364137434488,5,9,0.18598046575947486,14,8
27,6,Juan Pablo Di Pace,1,0.1310521600964464,0.1058166684461668,1,7,0.2368688285426132,8,4
27,6,Mary Lou Retton,1,0.10504180771089215,0.08732443512547747,6,8,0.1923662428363696,14,7
27,6,Evanna Lynch,1,0.12705056742174575,0.12739094065363774,3,3,0.25444150807538346,6,2
27,6,Bobby Bones,1,0.09603822419281569,0.12739094065363774,7,2,0.22342916484645342,9,5
27,7,Milo Manheim,1,0.13477046716510416,0.15015182612816766,2,4,0.2849222932932718,6,3
27,7,Alexis Ren,1,0.12767728468273024,0.15015182612816766,4,1,0.2778291108108979,5,2
27,7,Joe Amabile,1,0.10943767258519735,0.11724183683980215,8,5,0.22667950942499948,13,6
27,7,Tinashe,0,0.1221031748163542,0.07856008633608273,6,8,0.20066326115243693,14,8
