season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
17,1,Bill Nye,1,0.055,0.082,12,11,0.137,23,12
17,1,Amber Riley,1,0.105,0.084,1,2,0.189,3,1
17,1,Leah Remini,1,0.082,0.085,8,1,0.167,9,8
17,1,Corbin Bleu,1,0.09400000000000001,0.084,2,5,0.17800000000000002,7,2
17,1,Jack Osbourne,1,0.09000000000000001,0.084,4,7,0.17400000000000002,11,4
17,1,Brant Daugherty,1,0.08600000000000001,0.084,6,4,0.17,10,6
17,1,Keyshawn Johnson,1,0.066,0.079,11,12,0.14500000000000002,23,11
17,1,Christina Milian,1,0.08600000000000001,0.083,7,9,0.169,16,7
17,1,Valerie Harper,1,0.082,0.083,9,10,0.165,19,9
17,1,"Nicole ""Snooki"" Polizzi",1,0.09000000000000001,0.084,5,8,0.17400000000000002,13,5
17,1,Bill Engvall,1,0.07,0.084,10,3,0.15400000000000003,13,10
17,1,Elizabeth Berkley Lauren,1,0.09400000000000001,0.084,3,6,0.17800000000000002,9,3
17,2,Bill Nye,1,0.06406406406406406,0.081,12,11,0.14506406406406408,23,12
17,2,Amber Riley,1,0.0900900900900901,0.085,4,1,0.1750900900900901,5,4
17,2,Leah Remini,1,0.0900900900900901,0.085,6,6,0.1750900900900901,12,6
17,2,Corbin Bleu,1,0.09809809809809812,0.085,1,3,0.18309809809809813,4,1
17,2,Jack Osbourne,1,0.0900900900900901,0.085,5,5,0.1750900900900901,10,5
17,2,Brant Daugherty,1,0.08608608608608609,0.084,7,7,0.1700860860860861,14,7
17,2,Keyshawn Johnson,1,0.06806806806806807,0.077,11,12,0.14506806806806807,23,11
17,2,Christina Milian,1,0.09409409409409411,0.082,2,9,0.1760940940940941,11,3
17,2,Valerie Harper,1,0.07107107107107107,0.082,10,10,0.15307107107107107,20,10
17,2,"Nicole ""Snooki"" Polizzi",1,0.07507507507507508,0.084,9,8,0.15907507507507507,17,9
17,2,Bill Engvall,1,0.07907907907907907,0.085,8,2,0.1640790790790791,10,8
17,2,Elizabeth Berkley Lauren,1,0.09409409409409411,0.085,3,4,0.1790940940940941,7,2
17,3,Amber Riley,1,0.09329432839690524,0.09338256299245418,6,2,0.18667689138935942,8,7
17,3,Leah Remini,1,0.09329432839690524,0.09438667657301822,8,1,0.18768100496992346,9,6
17,3,Corbin Bleu,1,0.10123427123919504,0.09338256299245418,3,4,0.19461683423164922,7,2
17,3,Jack Osbourne,1,0.08535438555461543,0.09338256299245418,9,5,0.17873694854706962,14,9
17,3,Brant Daugherty,1,0.10520424266033994,0.09237844941189016,1,6,0.19758269207223011,7,1
17,3,Keyshawn Johnson,0,0.07003419459680632,0.08023196020335446,10,11,0.15026615480016078,21,10
17,3,Christina Milian,1,0.10123427123919504,0.08836199508963406,2,9,0.1895962663288291,11,4
17,3,Valerie Harper,1,0.06252704988303223,0.08735788150907005,11,10,0.1498849313921023,21,11
17,3,"Nicole ""Snooki"" Polizzi",1,0.09726429981805014,0.09137433583132613,5,8,0.18863863564937627,13,5
17,3,Bill Engvall,1,0.09329432839690524,0.09338256299245418,7,3,0.18667689138935942,10,8
17,3,Elizabeth Berkley Lauren,1,0.09726429981805014,0.09237844941189016,4,7,0.1896427492299403,11,3
17,4,Amber Riley,1,0.1142473760375559,0.1037671529038033,1,2,0.2180145289413592,3,1
17,4,Leah Remini,1,0.10121916648941355,0.10477460099024799,6,1,0.20599376747966153,7,4
17,4,Corbin Bleu,1,0.1142473760375559,0.1037671529038033,2,4,0.2180145289413592,6,2
17,4,Jack Osbourne,1,0.10121916648941355,0.1037671529038033,5,5,0.20498631939321685,10,5
17,4,Brant Daugherty,1,0.08919312690651292,0.10074480864446922,9,7,0.18993793555098215,16,9
17,4,Keyshawn Johnson,0,0.0739949521166523,0.08422968942177482,10,10,0.15822464153842714,20,10
17,4,Christina Milian,1,0.10121916648941355,0.09268522395291168,4,9,0.19390439044232521,13,7
17,4,"Nicole ""Snooki"" Polizzi",1,0.10121916648941355,0.10074480864446922,7,8,0.20196397513388276,15,6
17,4,Bill Engvall,1,0.08919312690651292,0.1037671529038033,8,3,0.19296027981031622,11,8
17,4,Elizabeth Berkley Lauren,1,0.1142473760375559,0.10175225673091391,3,6,0.2159996327684698,9,3
17,5,Amber Riley,1,0.11088911088911088,0.11477045908183633,6,2,0.22565956997094722,8,3
17,5,Leah Remini,1,0.0939060939060939,0.1177644710578842,9,1,0.21167056496397813,10,9
17,5,Corbin Bleu,1,0.11888111888111887,0.11477045908183633,2,4,0.23365157796295521,6,1
17,5,Jack Osbourne,1,0.1148851148851149,0.11477045908183633,4,5,0.22965557396695124,9,2
17,5,Brant Daugherty,1,0.1148851148851149,0.10978043912175647,3,7,0.22466555400687138,10,4
17,5,Christina Milian,1,0.11888111888111887,0.09281437125748503,1,9,0.2116954901386039,10,8
17,5,"Nicole ""Snooki"" Polizzi",1,0.1148851148851149,0.1087824351297405,5,8,0.2236675500148554,13,5
17,5,Bill Engvall,1,0.10189810189810189,0.11477045908183633,8,3,0.21666856097993822,11,7
17,5,Elizabeth Berkley Lauren,1,0.11088911088911088,0.11177644710578842,7,6,0.2226655579948993,13,6
17,6,Amber Riley,1,0.13798637428203864,0.13264476257489857,1,1,0.2706311368569372,2,1
17,6,Corbin Bleu,1,0.1161468042517879,0.13264476257489857,6,3,0.24879156682668646,9,4
17,6,Jack Osbourne,1,0.1161468042517879,0.13264476257489857,7,4,0.24879156682668646,11,5
17,6,Brant Daugherty,1,0.13302283563879982,0.1223622228404103,3,6,0.2553850584792101,9,3
17,6,Christina Milian,0,0.12641719878997124,0.10233428117917481,5,8,0.22875147996914605,13,8
17,6,"Nicole ""Snooki"" Polizzi",1,0.12905200472420877,0.11927746092006383,4,7,0.2483294656442726,11,6
17,6,Bill Engvall,1,0.10324160377936702,0.13264476257489857,8,2,0.23588636635426558,10,7
17,6,Elizabeth Berkley Lauren,1,0.13798637428203864,0.12544698476075677,2,5,0.2634333590427954,7,2
17,7,Amber Riley,1,0.13271663547208803,0.13626951258124897,1,2,0.268986148053337,3,1
17,7,Corbin Bleu,1,0.13271663547208803,0.13626951258124897,2,3,0.268986148053337,5,2
17,7,Jack Osbourne,1,0.128725157713529,0.13626951258124897,4,4,0.26499467029477797,8,3
17,7,Brant Daugherty,1,0.128725157713529,0.11871965111245177,3,6,0.24744480882598074,9,5
17,7,Christina Milian,0,0.12087702367737181,0.09773065154536663,7,8,0.21860767522273844,15,8
17,7,"Nicole ""Snooki"" Polizzi",1,0.12174007163605066,0.11252558235875862,6,7,0.23426565399480928,13,7
17,7,Bill Engvall,1,0.11275924667929284,0.13730185737353118,8,1,0.250061104052824,9,4
17,7,Elizabeth Berkley Lauren,1,0.12174007163605066,0.12491371986614488,5,5,0.24665379150219555,10,6
17,8,Amber Riley,1,0.14797868818602744,0.15572582352094871,3,2,0.30370451170697615,5,3
17,8,Corbin Bleu,1,0.15811421477411153,0.15572582352094871,1,3,0.31384003829506024,4,1
17,8,Jack Osbourne,1,0.15811421477411153,0.15572582352094871,2,4,0.31384003829506024,6,2
17,8,Brant Daugherty,1,0.14291092489198537,0.12213790080074409,4,6,0.2650488256927295,10,6
17,8,"Nicole ""Snooki"" Polizzi",0,0.13442602937762027,0.12060711423464253,5,7,0.2550331436122628,12,7
17,8,Bill Engvall,1,0.1266940823510509,0.15674363936095492,7,1,0.2834377217120058,8,4
17,8,Elizabeth Berkley Lauren,1,0.13176184564509294,0.13333387504081232,6,5,0.26509572068590526,11,5
17,9,Amber Riley,1,0.16455433743256126,0.1813260286396031,4,2,0.3458803660721643,6,3
