season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
4,1,Leeza Gibbons,1,0.07292707292707293,0.09,10,9,0.16292707292707292,19,10
4,1,Shandi Finnessey,1,0.09190809190809192,0.087,6,10,0.17890809190809193,16,5
4,1,Heather Mills,1,0.08691308691308691,0.09099999999999998,7,8,0.17791308691308688,15,6
4,1,Apolo Anton Ohno,1,0.10189810189810189,0.09299999999999999,3,1,0.19489810189810186,4,3
4,1,Clyde Drexler,1,0.07792207792207792,0.09299999999999999,9,2,0.17092207792207792,11,9
4,1,John Ratzenberger,1,0.08291708291708293,0.092,8,7,0.1749170829170829,15,8
4,1,Joey Fatone,1,0.11688311688311691,0.09299999999999999,1,3,0.2098831168831169,4,1
4,1,Ian Ziering,1,0.10189810189810189,0.092,4,6,0.1938981018981019,10,4
4,1,Laila Ali,1,0.11188811188811189,0.09299999999999999,2,4,0.20488811188811187,6,2
4,1,Billy Ray Cyrus,1,0.06293706293706294,0.092,11,5,0.15493706293706294,16,11
4,1,Paulina Porizkova,1,0.09190809190809192,0.084,5,11,0.17590809190809192,16,7
4,2,Leeza Gibbons,1,0.08591408591408592,0.0890890890890891,8,9,0.17500317500317503,17,8
4,2,Shandi Finnessey,1,0.08191808191808192,0.08408408408408409,10,10,0.166002166002166,20,10
4,2,Heather Mills,1,0.09790209790209792,0.09109109109109109,3,8,0.188993188993189,11,4
4,2,Apolo Anton Ohno,1,0.10589410589410589,0.09409409409409411,2,2,0.1999881999882,4,2
4,2,Clyde Drexler,1,0.07292707292707293,0.0950950950950951,11,1,0.16802216802216802,12,9
4,2,John Ratzenberger,1,0.08591408591408592,0.0920920920920921,7,7,0.17800617800617802,14,7
4,2,Joey Fatone,1,0.09790209790209792,0.09409409409409411,4,3,0.19199619199619203,7,3
4,2,Ian Ziering,1,0.08991008991008992,0.09309309309309309,5,6,0.18300318300318302,11,5
4,2,Laila Ali,1,0.10989010989010989,0.09409409409409411,1,4,0.203984203984204,5,1
4,2,Billy Ray Cyrus,1,0.08591408591408592,0.09309309309309309,6,5,0.179007179007179,11,6
4,2,Paulina Porizkova,1,0.08591408591408592,0.0800800800800801,9,11,0.165994165994166,20,11
4,3,Leeza Gibbons,1,0.11011011011011011,0.09481037924151696,4,9,0.20492048935162707,13,5
4,3,Shandi Finnessey,1,0.0960960960960961,0.08283433133732536,8,10,0.17893042743342147,18,9
4,3,Heather Mills,1,0.11011011011011011,0.09780439121756487,1,8,0.20791450132767497,9,4
4,3,Apolo Anton Ohno,1,0.10610610610610612,0.10479041916167665,5,2,0.21089652526778277,7,3
4,3,Clyde Drexler,1,0.07307307307307306,0.10578842315369262,10,1,0.17886149622676567,11,10
4,3,John Ratzenberger,1,0.09209209209209208,0.10079840319361277,9,7,0.19289049528570484,16,8
4,3,Joey Fatone,1,0.11011011011011011,0.10479041916167665,3,3,0.21490052927178677,6,1
4,3,Ian Ziering,1,0.11011011011011011,0.10179640718562875,2,6,0.21190651729573887,8,2
4,3,Laila Ali,1,0.0960960960960961,0.10479041916167665,7,4,0.20088651525777274,11,6
4,3,Billy Ray Cyrus,1,0.0960960960960961,0.10179640718562875,6,5,0.19789250328172486,11,7
4,4,Leeza Gibbons,1,0.0821544438019117,0.10115206155856875,9,8,0.18330650536048043,17,9
4,4,Shandi Finnessey,0,0.09923520545761105,0.08963144597288111,7,9,0.18886665143049217,16,8
4,4,Heather Mills,1,0.11834152023846804,0.10728248953181534,4,7,0.22562400977028338,11,5
4,4,Apolo Anton Ohno,1,0.13398998572454646,0.11954334547830854,2,1,0.253533331202855,3,2
4,4,John Ratzenberger,1,0.0821544438019117,0.11341291750506194,8,6,0.19556736130697364,14,7
4,4,Joey Fatone,1,0.14377027665334546,0.11954334547830854,1,2,0.263313622131654,3,1
4,4,Ian Ziering,1,0.12323166570286753,0.11443465550060303,3,5,0.23766632120347056,8,3
4,4,Laila Ali,1,0.10856122930966904,0.11954334547830854,6,3,0.22810457478797758,9,4
4,4,Billy Ray Cyrus,1,0.10856122930966904,0.11545639349614414,5,4,0.22401762280581317,9,6
4,5,Shandi Finnessey,0,0.10505276676328651,0.0956096266554527,6,8,0.2006623934187392,14,8
4,5,Heather Mills,1,0.11513375216775017,0.11203033904042815,5,7,0.22716409120817832,12,5
4,5,Apolo Anton Ohno,1,0.1644767888110717,0.13749177973143456,1,1,0.30196856854250625,2,1
4,5,John Ratzenberger,1,0.098686073286643,0.12425183057211123,7,6,0.22293790385875423,13,6
4,5,Joey Fatone,1,0.13738649418336574,0.13749177973143456,3,2,0.2748782739148003,5,3
4,5,Ian Ziering,1,0.13158143104885736,0.127307203455032,4,5,0.2588886345038893,9,4
4,5,Laila Ali,1,0.15383417306447292,0.13749177973143456,2,3,0.29132595279590745,5,2
4,5,Billy Ray Cyrus,1,0.09384852067455267,0.12832566108267227,8,4,0.22217418175722492,12,7
4,6,Heather Mills,1,0.13486513486513488,0.111,5,7,0.2458651348651349,12,7
4,6,Apolo Anton Ohno,1,0.16483516483516486,0.158,1,1,0.32283516483516483,2,1
4,6,John Ratzenberger,1,0.1118881118881119,0.134,7,6,0.2458881118881119,13,6
4,6,Joey Fatone,1,0.15884115884115885,0.158,3,2,0.3168411588411588,5,3
4,6,Ian Ziering,1,0.14085914085914084,0.14,4,5,0.2808591408591409,9,4
4,6,Laila Ali,1,0.16483516483516486,0.158,2,3,0.32283516483516483,5,2
4,6,Billy Ray Cyrus,1,0.12387612387612389,0.141,6,4,0.26487612387612386,10,5
4,7,Apolo Anton Ohno,1,0.17482517482517482,0.1861861861861862,3,1,0.361011361011361,4,3
4,7,John Ratzenberger,1,0.14585414585414586,0.13213213213213215,5,6,0.277986277986278,11,6
4,7,Joey Fatone,1,0.19080919080919082,0.1861861861861862,1,2,0.376995376995377,3,1
4,7,Ian Ziering,1,0.17482517482517482,0.15415415415415415,4,5,0.32897932897932897,9,4
4,7,Laila Ali,1,0.19080919080919082,0.1861861861861862,2,3,0.376995376995377,5,2
4,7,Billy Ray Cyrus,1,0.1228771228771229,0.15515515515515516,6,4,0.27803227803227804,10,5
4,8,Apolo Anton Ohno,1,0.23123123123123124,0.22400000000000003,1,1,0.45523123123123127,2,1
4,8,Joey Fatone,1,0.21921921921921922,0.22400000000000003,2,2,0.44321921921921925,4,2
4,8,Ian Ziering,1,0.1871871871871872,0.168,4,4,0.3551871871871872,8,4
4,8,Laila Ali,1,0.2112112112112112,0.22400000000000003,3,3,0.4352112112112112,6,3
4,8,Billy Ray Cyrus,1,0.15115115115115116,0.16,5,5,0.31115115115115116,10,5
4,9,Apolo Anton Ohno,1,0.249,0.27372627372627373,3,1,0.5227262737262737,4,3
4,9,Joey Fatone,1,0.253,0.27372627372627373,1,2,0.5267262737262737,3,1
4,9,Ian Ziering,1,0.245,0.1788211788211788,4,4,0.42382117882117876,8,4
4,9,Laila Ali,1,0.253,0.27372627372627373,2,3,0.5267262737262737,5,2
4,10,Apolo Anton Ohno,1,0.34,0.3333333333333333,1,1,0.6733333333333333,2,1
4,10,Joey Fatone,1,0.332,0.3333333333333333,2,2,0.6653333333333333,4,2
4,10,Laila Ali,1,0.328,0.3333333333333333,3,3,0.6613333333333333,6,3
