season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
17,1,Bill Nye,1,0.055,0.082,12,11,0.137,23,11
17,1,Amber Riley,1,0.105,0.084,1,2,0.189,3,1
17,1,Leah Remini,1,0.082,0.085,8,1,0.167,9,4
17,1,Corbin Bleu,1,0.09400000000000001,0.084,2,5,0.17800000000000002,7,2
17,1,Jack Osbourne,1,0.09000000000000001,0.084,4,7,0.17400000000000002,11,6
17,1,Brant Daugherty,1,0.08600000000000001,0.084,6,4,0.17,10,5
17,1,Keyshawn Johnson,1,0.066,0.079,11,12,0.14500000000000002,23,12
17,1,Christina Milian,1,0.08600000000000001,0.083,7,9,0.169,16,9
17,1,Valerie Harper,1,0.082,0.083,9,10,0.165,19,10
17,1,"Nicole ""Snooki"" Polizzi",1,0.09000000000000001,0.084,5,8,0.17400000000000002,13,8
17,1,Bill Engvall,1,0.07,0.084,10,3,0.15400000000000003,13,7
17,1,Elizabeth Berkley Lauren,1,0.09400000000000001,0.084,3,6,0.17800000000000002,9,3
17,2,Bill Nye,1,0.06406406406406406,0.081,12,11,0.14506406406406408,23,11
17,2,Amber Riley,1,0.0900900900900901,0.085,4,1,0.1750900900900901,5,2
17,2,Leah Remini,1,0.0900900900900901,0.085,6,6,0.1750900900900901,12,7
17,2,Corbin Bleu,1,0.09809809809809812,0.085,1,3,0.18309809809809813,4,1
17,2,Jack Osbourne,1,0.0900900900900901,0.085,5,5,0.1750900900900901,10,5
17,2,Brant Daugherty,1,0.08608608608608609,0.084,7,7,0.1700860860860861,14,8
17,2,Keyshawn Johnson,1,0.06806806806806807,0.077,11,12,0.14506806806806807,23,12
17,2,Christina Milian,1,0.09409409409409411,0.082,2,9,0.1760940940940941,11,6
17,2,Valerie Harper,1,0.07107107107107107,0.082,10,10,0.15307107107107107,20,10
17,2,"Nicole ""Snooki"" Polizzi",1,0.07507507507507508,0.084,9,8,0.15907507507507507,17,9
17,2,Bill Engvall,1,0.07907907907907907,0.085,8,2,0.1640790790790791,10,4
17,2,Elizabeth Berkley Lauren,1,0.09409409409409411,0.085,3,4,0.1790940940940941,7,3
17,3,Bill Nye,1,0.063,0.084,10,11,0.14700000000000002,21,10
17,3,Amber Riley,1,0.094,0.09299999999999999,6,2,0.187,8,3
17,3,Leah Remini,1,0.094,0.094,8,1,0.188,9,4
17,3,Corbin Bleu,1,0.102,0.09299999999999999,3,4,0.19499999999999998,7,2
17,3,Jack Osbourne,1,0.086,0.09299999999999999,9,5,0.179,14,9
17,3,Brant Daugherty,1,0.106,0.092,1,6,0.198,7,1
17,3,Christina Milian,1,0.102,0.088,2,9,0.19,11,6
17,3,Valerie Harper,1,0.063,0.087,11,10,0.15,21,11
17,3,"Nicole ""Snooki"" Polizzi",1,0.098,0.09099999999999998,5,8,0.189,13,8
17,3,Bill Engvall,1,0.094,0.09299999999999999,7,3,0.187,10,5
17,3,Elizabeth Berkley Lauren,1,0.098,0.092,4,7,0.19,11,7
17,4,Amber Riley,1,0.11400000000000002,0.10300000000000001,1,2,0.21700000000000003,3,1
17,4,Leah Remini,1,0.101,0.10400000000000001,6,1,0.20500000000000002,7,3
17,4,Corbin Bleu,1,0.11400000000000002,0.10300000000000001,2,4,0.21700000000000003,6,2
17,4,Jack Osbourne,1,0.101,0.10300000000000001,5,5,0.20400000000000001,10,5
17,4,Brant Daugherty,1,0.089,0.1,9,7,0.189,16,9
17,4,Christina Milian,1,0.101,0.092,4,9,0.193,13,7
17,4,Valerie Harper,1,0.076,0.091,10,10,0.16699999999999998,20,10
17,4,"Nicole ""Snooki"" Polizzi",1,0.101,0.1,7,8,0.201,15,8
17,4,Bill Engvall,1,0.089,0.10300000000000001,8,3,0.192,11,6
17,4,Elizabeth Berkley Lauren,1,0.11400000000000002,0.101,3,6,0.21500000000000002,9,4
17,5,Amber Riley,1,0.11088911088911088,0.11477045908183633,6,2,0.22565956997094722,8,2
17,5,Leah Remini,1,0.0939060939060939,0.1177644710578842,9,1,0.21167056496397813,10,6
17,5,Corbin Bleu,1,0.11888111888111887,0.11477045908183633,2,4,0.23365157796295521,6,1
17,5,Jack Osbourne,1,0.1148851148851149,0.11477045908183633,4,5,0.22965557396695124,9,3
17,5,Brant Daugherty,1,0.1148851148851149,0.10978043912175647,3,7,0.22466555400687138,10,4
17,5,Christina Milian,1,0.11888111888111887,0.09281437125748503,1,9,0.2116954901386039,10,5
17,5,"Nicole ""Snooki"" Polizzi",1,0.1148851148851149,0.1087824351297405,5,8,0.2236675500148554,13,9
17,5,Bill Engvall,1,0.10189810189810189,0.11477045908183633,8,3,0.21666856097993822,11,7
17,5,Elizabeth Berkley Lauren,1,0.11088911088911088,0.11177644710578842,7,6,0.2226655579948993,13,8
17,6,Amber Riley,1,0.13923030931914684,0.13116122501625935,1,1,0.2703915343354062,2,1
17,6,Leah Remini,1,0.12120048509076811,0.12912771765166617,5,5,0.2503282027424343,10,6
17,6,Corbin Bleu,1,0.11719385748446173,0.13116122501625935,6,3,0.24835508250072108,9,3
17,6,Jack Osbourne,1,0.11719385748446173,0.13116122501625935,7,4,0.24835508250072108,11,7
17,6,Brant Daugherty,1,0.13422202481126386,0.1209936881932935,3,7,0.25521571300455737,10,5
17,6,Christina Milian,0,0.12755683872678483,0.10118974484981971,4,8,0.22874658357660455,12,8
17,6,Bill Engvall,1,0.10417231776396597,0.13116122501625935,8,2,0.23533354278022534,10,4
17,6,Elizabeth Berkley Lauren,1,0.13923030931914684,0.12404394924018325,2,6,0.26327425855933007,8,2
17,7,Amber Riley,1,0.13298203288536298,0.13405525270905277,1,2,0.26703728559441575,3,1
17,7,Leah Remini,1,0.11998378906950043,0.12694626203508783,7,5,0.24693005110458827,12,7
