season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
4,1,Leeza Gibbons,1,0.07292707292707293,0.09,10,9,0.16292707292707292,19,10
4,1,Shandi Finnessey,1,0.09190809190809192,0.087,6,10,0.17890809190809193,16,5
4,1,Heather Mills,1,0.08691308691308691,0.09099999999999998,7,8,0.17791308691308688,15,6
4,1,Apolo Anton Ohno,1,0.10189810189810189,0.09299999999999999,3,1,0.19489810189810186,4,3
4,1,Clyde Drexler,1,0.07792207792207792,0.09299999999999999,9,2,0.17092207792207792,11,9
4,1,John Ratzenberger,1,0.08291708291708293,0.092,8,7,0.1749170829170829,15,8
4,1,Joey Fatone,1,0.11688311688311691,0.09299999999999999,1,3,0.2098831168831169,4,1
4,1,Ian Ziering,1,0.10189810189810189,0.092,4,6,0.1938981018981019,10,4
4,1,Laila Ali,1,0.11188811188811189,0.09299999999999999,2,4,0.20488811188811187,6,2
4,1,Billy Ray Cyrus,1,0.06293706293706294,0.092,11,5,0.15493706293706294,16,11
4,1,Paulina Porizkova,1,0.09190809190809192,0.084,5,11,0.17590809190809192,16,7
4,2,Leeza Gibbons,1,0.08591408591408592,0.0890890890890891,8,9,0.17500317500317503,17,8
4,2,Shandi Finnessey,1,0.08191808191808192,0.08408408408408409,10,10,0.166002166002166,20,10
4,2,Heather Mills,1,0.09790209790209792,0.09109109109109109,3,8,0.188993188993189,11,4
4,2,Apolo Anton Ohno,1,0.10589410589410589,0.09409409409409411,2,2,0.1999881999882,4,2
4,2,Clyde Drexler,1,0.07292707292707293,0.0950950950950951,11,1,0.16802216802216802,12,9
4,2,John Ratzenberger,1,0.08591408591408592,0.0920920920920921,7,7,0.17800617800617802,14,7
4,2,Joey Fatone,1,0.09790209790209792,0.09409409409409411,4,3,0.19199619199619203,7,3
4,2,Ian Ziering,1,0.08991008991008992,0.09309309309309309,5,6,0.18300318300318302,11,5
4,2,Laila Ali,1,0.10989010989010989,0.09409409409409411,1,4,0.203984203984204,5,1
4,2,Billy Ray Cyrus,1,0.08591408591408592,0.09309309309309309,6,5,0.179007179007179,11,6
4,2,Paulina Porizkova,1,0.08591408591408592,0.0800800800800801,9,11,0.165994165994166,20,11
4,3,Leeza Gibbons,1,0.11077695594177014,0.09474341688683005,4,9,0.2055203728286002,13,5
4,3,Heather Mills,1,0.11077695594177014,0.09773531426220364,1,8,0.20851227020397378,9,4
4,3,Apolo Anton Ohno,1,0.10674870299843305,0.10471640813807533,5,2,0.21146511113650837,7,3
4,3,Clyde Drexler,1,0.073515616215902,0.10571370726319985,10,1,0.17922932347910187,11,9
4,3,John Ratzenberger,1,0.0926498176967532,0.10072721163757722,8,7,0.19337702933433043,15,8
4,3,Joey Fatone,1,0.11077695594177014,0.10471640813807533,3,3,0.21549336407984548,6,1
4,3,Ian Ziering,1,0.11077695594177014,0.10172451076270175,2,6,0.2125014667044719,8,2
4,3,Laila Ali,1,0.0966780706400903,0.10471640813807533,7,4,0.20139447877816563,11,6
4,3,Billy Ray Cyrus,1,0.0966780706400903,0.10172451076270175,6,5,0.19840258140279204,11,7
4,3,Paulina Porizkova,0,0.09062189804165062,0.08348210401055971,9,10,0.17410400205221033,19,10
4,4,Leeza Gibbons,1,0.08266833982682326,0.10107476245903624,9,8,0.1837431022858595,17,9
4,4,Heather Mills,1,0.1190817752267335,0.10720050563837176,4,7,0.22628228086510527,11,5
4,4,Apolo Anton Ohno,1,0.13482812566993793,0.11945199199704284,2,1,0.2542801176669808,3,2
4,4,John Ratzenberger,1,0.08266833982682326,0.1133262488177073,8,6,0.19599458864453057,14,7
4,4,Joey Fatone,1,0.14466959469694068,0.11945199199704284,1,2,0.26412158669398356,3,1
4,4,Ian Ziering,1,0.12400250974023487,0.11434720601426322,3,5,0.2383497157544981,8,3
4,4,Laila Ali,1,0.10924030619973073,0.11945199199704284,6,3,0.22869229819677356,9,4
4,4,Billy Ray Cyrus,1,0.10924030619973073,0.11536816321081916,5,4,0.2246084694105499,9,6
4,4,Paulina Porizkova,0,0.09360070261304503,0.09032713786867386,7,9,0.1839278404817189,16,8
4,5,Heather Mills,1,0.11589644184210628,0.11193902145256913,5,7,0.2278354632946754,12,5
4,5,Apolo Anton Ohno,1,0.1655663454887233,0.13737970814633485,1,1,0.3029460536350581,2,1
4,5,John Ratzenberger,1,0.09933980729323395,0.12415055106557667,6,6,0.22349035835881062,12,6
4,5,Joey Fatone,1,0.1382965944670512,0.13737970814633485,3,2,0.27567630261338605,5,3
4,5,Ian Ziering,1,0.1324530763909786,0.12720343346882856,4,5,0.25965650985980715,9,4
4,5,Laila Ali,1,0.15485322901592352,0.13737970814633485,2,3,0.2922329371622584,5,2
4,5,Billy Ray Cyrus,1,0.09447020889650681,0.12822106093657917,8,4,0.222691269833086,12,7
4,5,Paulina Porizkova,0,0.09912429660547624,0.09634680863744191,7,8,0.19547110524291816,15,8
4,6,Heather Mills,1,0.1366887051341891,0.11539347359514147,5,6,0.2520821787293306,11,6
4,6,Apolo Anton Ohno,1,0.16706397294178665,0.1642537732255167,1,1,0.33131774616730336,2,1
4,6,John Ratzenberger,1,0.11340099981503095,0.13930383298872936,6,5,0.2527048328037603,11,5
4,6,Joey Fatone,1,0.16098891938026713,0.1642537732255167,3,2,0.32524269260578387,5,3
4,6,Ian Ziering,1,0.14276375869570856,0.1455413180479262,4,4,0.28830507674363476,8,4
4,6,Laila Ali,1,0.16706397294178665,0.1642537732255167,2,3,0.33131774616730336,5,2
4,6,Paulina Porizkova,0,0.112029671091231,0.10700005569165286,7,7,0.21902972678288385,14,7
4,7,Heather Mills,0,0.1457636876298872,0.12736375257058785,5,6,0.2731274402004751,11,6
4,7,Apolo Anton Ohno,1,0.17026350189609307,0.19231083177946762,3,1,0.3625743336755607,4,3
4,7,John Ratzenberger,1,0.1420484072961691,0.13647865481123508,6,5,0.2785270621074042,11,5
4,7,Joey Fatone,1,0.18583045064087875,0.19231083177946762,1,2,0.3781412824203464,3,1
4,7,Ian Ziering,1,0.17026350189609307,0.15922509727977424,4,4,0.3294885991758673,8,4
4,7,Laila Ali,1,0.18583045064087875,0.19231083177946762,2,3,0.3781412824203464,5,2
4,8,Heather Mills,0,0.1678232353622228,0.14339185406220165,5,5,0.31121508942442444,10,5
4,8,Apolo Anton Ohno,1,0.22668966112184732,0.2284288389167462,1,1,0.45511850003859355,2,1
4,8,Joey Fatone,1,0.21491357482980328,0.2284288389167462,2,2,0.4433424137465495,4,2
4,8,Ian Ziering,1,0.18351067805101925,0.17132162918755967,4,4,0.35483230723857895,8,4
4,8,Laila Ali,1,0.20706285063510727,0.2284288389167462,3,3,0.43549168955185347,6,3
4,9,Apolo Anton Ohno,1,0.249,0.27372627372627373,3,1,0.5227262737262737,4,3
4,9,Joey Fatone,1,0.253,0.27372627372627373,1,2,0.5267262737262737,3,1
4,9,Ian Ziering,1,0.245,0.1788211788211788,4,4,0.42382117882117876,8,4
4,9,Laila Ali,1,0.253,0.27372627372627373,2,3,0.5267262737262737,5,2
4,10,Apolo Anton Ohno,1,0.34,0.3333333333333333,1,1,0.6733333333333333,2,1
4,10,Joey Fatone,1,0.332,0.3333333333333333,2,2,0.6653333333333333,4,2
4,10,Laila Ali,1,0.328,0.3333333333333333,3,3,0.6613333333333333,6,3
