season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
11,1,Audrina Patridge,1,0.08408408408408408,0.084,5,7,0.1680840840840841,12,7
11,1,Brandy,1,0.10110110110110111,0.085,2,5,0.18610110110110112,7,2
11,1,Rick Fox,1,0.0970970970970971,0.085,4,6,0.1820970970970971,10,6
11,1,Kurt Warner,1,0.08408408408408408,0.08600000000000001,6,3,0.1700840840840841,9,5
11,1,The Situation,1,0.06606606606606606,0.083,12,9,0.14906606606606607,21,11
11,1,Jennifer Grey,1,0.1061061061061061,0.08600000000000001,1,2,0.19210610610610612,3,1
11,1,Michael Bolton,1,0.07007007007007007,0.079,9,11,0.14907007007007006,20,9
11,1,Bristol Palin,1,0.07907907907907907,0.08600000000000001,7,1,0.1650790790790791,8,4
11,1,Florence Henderson,1,0.07907907907907907,0.084,8,8,0.1630790790790791,16,8
11,1,Kyle Massey,1,0.10110110110110111,0.08600000000000001,3,4,0.18710110110110112,7,3
11,1,David Hasselhoff,1,0.06606606606606606,0.074,10,12,0.14006606606606606,22,12
11,1,Margaret Cho,1,0.06606606606606606,0.082,11,10,0.14806606606606607,21,10
11,2,Audrina Patridge,1,0.10531768020070834,0.09083659072305698,2,8,0.1961542709237653,10,5
11,2,Brandy,1,0.09620365018333935,0.09386447708049221,5,5,0.19006812726383154,10,6
11,2,Rick Fox,1,0.09620365018333935,0.0928551816280138,7,6,0.18905883181135313,13,7
11,2,Kurt Warner,1,0.09620365018333935,0.09487377253297063,6,3,0.19107742271630998,9,4
11,2,The Situation,1,0.08202627015632093,0.08982729527057857,9,9,0.1718535654268995,18,9
11,2,Jennifer Grey,1,0.11038103021035779,0.09487377253297063,1,2,0.2052548027433284,3,1
11,2,Michael Bolton,1,0.05468418010421394,0.0837715225557081,11,10,0.13845570265992205,21,11
11,2,Bristol Palin,1,0.1012670001929888,0.09487377253297063,3,1,0.19614077272595942,4,2
11,2,Florence Henderson,1,0.08708962016597036,0.09184588617553538,8,7,0.17893550634150573,15,8
11,2,Kyle Massey,1,0.1012670001929888,0.09487377253297063,4,4,0.19614077272595942,8,3
11,2,David Hasselhoff,0,0.06935626822643311,0.07750395643473246,10,11,0.14686022466116555,21,10
11,3,Audrina Patridge,1,0.11911213529590287,0.0980442137490449,1,8,0.21715634904494777,9,4
11,3,Brandy,1,0.11002731141740181,0.10309803920002661,2,5,0.21312535061742843,7,2
11,3,Rick Fox,1,0.11002731141740181,0.10208727410983026,4,6,0.21211458552723206,10,7
11,3,Kurt Warner,1,0.10498018704045677,0.10511956938041929,5,3,0.21009975642087605,8,3
11,3,The Situation,1,0.09084823878501065,0.09602268356865223,8,9,0.18687092235366287,17,9
11,3,Jennifer Grey,1,0.11002731141740181,0.10511956938041929,3,2,0.2151468807978211,5,1
11,3,Bristol Palin,1,0.08681053928345463,0.10511956938041929,9,1,0.19193010866387392,10,5
11,3,Florence Henderson,1,0.09084823878501065,0.09905497883924125,7,7,0.18990321762425189,14,8
