season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
2,1,Master P,1,0.061938061938061936,0.1148851148851149,10,1,0.17682317682317683,11,9
2,1,Drew Lachey,1,0.12287712287712288,0.1058941058941059,1,2,0.2287712287712288,3,1
2,1,Giselle Fernandez,1,0.11788211788211787,0.08491508491508493,2,9,0.2027972027972028,11,6
2,1,George Hamilton,1,0.0919080919080919,0.1018981018981019,8,6,0.1938061938061938,14,8
2,1,Jerry Rice,1,0.1078921078921079,0.1058941058941059,5,3,0.21378621378621382,8,3
2,1,Lisa Rinna,1,0.0969030969030969,0.1028971028971029,7,5,0.1998001998001998,12,7
2,1,Kenny Mayne,1,0.06693306693306694,0.08391608391608392,9,10,0.15084915084915085,19,10
2,1,Stacy Keibler,1,0.1128871128871129,0.1058941058941059,4,4,0.2187812187812188,8,2
2,1,Tatum O'Neal,1,0.11788211788211787,0.0929070929070929,3,8,0.21078921078921076,11,4
2,1,Tia Carrere,1,0.1028971028971029,0.1008991008991009,6,7,0.20379620379620378,13,5
2,2,Master P,1,0.08,0.131,9,1,0.21100000000000002,10,7
2,2,Drew Lachey,1,0.135,0.11799999999999998,2,2,0.253,4,2
2,2,Giselle Fernandez,1,0.12000000000000001,0.085,3,9,0.20500000000000002,12,8
2,2,George Hamilton,1,0.11,0.111,5,6,0.221,11,4
2,2,Jerry Rice,1,0.11500000000000002,0.11799999999999998,4,3,0.23299999999999998,7,3
2,2,Lisa Rinna,1,0.1,0.112,7,5,0.21200000000000002,12,6
2,2,Stacy Keibler,1,0.145,0.11799999999999998,1,4,0.26299999999999996,5,1
2,2,Tatum O'Neal,1,0.085,0.097,8,8,0.182,16,9
2,2,Tia Carrere,1,0.11,0.11,6,7,0.22,13,5
2,3,Master P,1,0.07707707707707707,0.15684315684315683,8,1,0.23392023392023392,9,7
2,3,Drew Lachey,1,0.14814814814814814,0.13386613386613386,1,2,0.282014282014282,3,1
2,3,Giselle Fernandez,1,0.12112112112112111,0.07392607392607392,6,8,0.19504719504719503,14,8
2,3,George Hamilton,1,0.12112112112112111,0.12287712287712287,5,6,0.243998243998244,11,5
2,3,Jerry Rice,1,0.1041041041041041,0.13386613386613386,7,3,0.23797023797023797,10,6
2,3,Lisa Rinna,1,0.13713713713713716,0.12487512487512487,4,5,0.262012262012262,9,4
2,3,Stacy Keibler,1,0.14814814814814814,0.13386613386613386,2,4,0.282014282014282,6,2
2,3,Tia Carrere,1,0.14314314314314314,0.11988011988011986,3,7,0.263023263023263,10,3
2,4,Master P,1,0.05094905094905095,0.14570858283433133,7,4,0.19665763378338227,11,7
2,4,Drew Lachey,1,0.1768231768231768,0.1536926147704591,1,1,0.33051579159363587,2,1
2,4,George Hamilton,1,0.1328671328671329,0.1317365269461078,6,6,0.2646036598132407,12,6
2,4,Jerry Rice,1,0.15184815184815187,0.1536926147704591,5,2,0.30554076661861096,7,3
2,4,Lisa Rinna,1,0.16483516483516486,0.13572854291417166,2,5,0.3005637077493365,7,4
2,4,Stacy Keibler,1,0.16483516483516486,0.1536926147704591,3,3,0.31852777960562395,6,2
2,4,Tia Carrere,1,0.15784215784215785,0.12574850299401197,4,7,0.2835906608361698,11,5
2,5,Drew Lachey,1,0.17882117882117882,0.18699999999999997,2,1,0.3658211788211788,3,2
2,5,George Hamilton,1,0.15884115884115885,0.147,4,5,0.3058411588411588,9,5
2,5,Jerry Rice,1,0.15184815184815184,0.18699999999999997,5,2,0.3388481518481518,7,3
2,5,Lisa Rinna,1,0.16583416583416585,0.155,3,4,0.32083416583416585,7,4
2,5,Stacy Keibler,1,0.19880119880119881,0.18699999999999997,1,3,0.3858011988011988,4,1
2,5,Tia Carrere,1,0.14585414585414586,0.137,6,6,0.28285414585414587,12,6
2,6,Drew Lachey,1,0.22577422577422576,0.22522522522522523,1,1,0.450999450999451,2,1
2,6,George Hamilton,1,0.1728271728271728,0.15515515515515516,4,5,0.32798232798232796,9,5
2,6,Jerry Rice,1,0.1728271728271728,0.22522522522522523,5,2,0.398052398052398,7,3
2,6,Lisa Rinna,1,0.20279720279720279,0.1691691691691692,3,4,0.37196637196637194,7,4
2,6,Stacy Keibler,1,0.22577422577422576,0.22522522522522523,2,3,0.450999450999451,5,2
2,7,Drew Lachey,1,0.2697302697302697,0.27372627372627373,1,1,0.5434565434565435,2,1
2,7,Jerry Rice,1,0.2007992007992008,0.27372627372627373,4,2,0.47452547452547456,6,3
2,7,Lisa Rinna,1,0.2597402597402597,0.1788211788211788,3,4,0.4385614385614385,7,4
2,7,Stacy Keibler,1,0.2697302697302697,0.27372627372627373,2,3,0.5434565434565435,5,2
2,8,Drew Lachey,1,0.34400000000000003,0.3333333333333333,1,1,0.6773333333333333,2,1
2,8,Jerry Rice,1,0.316,0.3333333333333333,3,2,0.6493333333333333,5,3
2,8,Stacy Keibler,1,0.34,0.3333333333333333,2,3,0.6733333333333333,5,2
